order_id,user_id,eval_set,order_number,order_dow,order_hour_of_day,days_since_prior_order
1718147,112376,prior,2,1,13,10.0
1800228,112398,prior,31,0,10,6.0
1528116,112402,prior,6,6,10,26.0
3209752,112402,prior,8,0,23,30.0
3417915,112402,prior,12,6,12,9.0
157146,112402,prior,13,0,10,15.0
1238164,112402,prior,15,6,13,13.0
1067197,112430,prior,3,1,10,13.0
3310051,112430,prior,5,3,11,10.0
1087676,112432,prior,1,2,13,
758536,112434,prior,19,3,10,30.0
3379853,112434,prior,24,0,9,8.0
1726717,112434,prior,26,6,20,5.0
2633527,112434,prior,28,4,9,7.0
2908998,112434,prior,48,6,11,3.0
911765,112434,prior,51,2,14,3.0
1873323,112434,prior,52,6,16,4.0
1589262,112438,prior,6,3,9,30.0
1728140,112438,prior,8,2,15,21.0
1096829,112439,prior,11,2,12,26.0
3079721,112439,prior,13,1,13,5.0
539390,112447,prior,6,5,18,30.0
1168899,112450,prior,13,0,15,4.0
3235384,112450,prior,23,5,8,6.0
1493562,112450,prior,24,2,17,4.0
3112860,112450,prior,26,0,12,5.0
1205683,112450,prior,33,3,15,5.0
637170,112450,prior,38,6,14,7.0
1848936,112456,prior,9,2,17,28.0
367351,112462,prior,1,4,15,
558690,112462,prior,2,3,9,20.0
776524,112462,prior,5,6,14,22.0
2577798,112462,prior,6,5,13,20.0
814366,112462,prior,8,4,17,20.0
1254096,112462,prior,10,5,15,4.0
2526615,112462,prior,12,5,14,14.0
2163725,112462,prior,13,0,17,9.0
1305342,112462,prior,18,5,9,5.0
2322735,112462,prior,20,1,17,10.0
144563,112462,prior,23,5,9,3.0
1995211,112462,prior,25,1,9,7.0
916944,112462,prior,27,1,8,4.0
1185758,112462,prior,30,4,9,3.0
1457558,112462,prior,32,1,15,6.0
2130728,112462,prior,33,2,9,8.0
1855996,112462,prior,35,2,9,7.0
3147698,112462,prior,36,1,10,6.0
2772972,112469,prior,3,4,8,24.0
3413227,112469,prior,23,1,15,10.0
2212630,112475,prior,2,3,9,6.0
1836393,112475,prior,5,0,15,7.0
610052,112479,prior,17,1,11,7.0
1850175,112500,prior,14,5,17,6.0
588434,112501,prior,1,1,16,
2613918,112503,prior,2,5,16,0.0
2264662,112510,prior,5,6,10,30.0
921401,112524,prior,1,5,11,
2904631,112524,prior,2,4,9,13.0
658418,112524,prior,4,2,12,4.0
313623,112536,prior,1,3,16,
1468742,112536,prior,9,2,16,8.0
2900238,112544,prior,8,4,16,9.0
1300187,112544,prior,11,3,16,8.0
2509690,112544,prior,13,4,22,6.0
118261,112545,prior,16,2,9,4.0
3230420,112550,prior,18,1,13,4.0
2909836,112554,prior,18,1,9,26.0
2340748,112557,prior,16,3,19,27.0
1166133,112560,prior,2,0,0,15.0
2840023,112560,prior,7,0,21,26.0
357331,112560,prior,9,6,15,10.0
1677709,112571,prior,9,6,19,14.0
3085208,112571,prior,10,0,11,1.0
288538,112581,prior,12,3,14,3.0
2849490,112582,prior,9,3,9,30.0
2535062,112597,prior,26,4,18,5.0
330541,112606,prior,7,1,9,7.0
2639536,112612,prior,4,6,14,8.0
2228647,112622,prior,2,2,12,1.0
2614265,112625,prior,1,4,15,
2599118,112643,prior,46,3,23,24.0
2535592,112646,prior,12,1,8,30.0
3402639,112654,prior,56,4,23,4.0
1602162,112662,prior,8,6,16,4.0
1367556,112668,prior,36,0,10,22.0
2338690,112678,prior,1,0,14,
2413049,112678,prior,3,3,18,2.0
2942895,112678,prior,5,3,14,3.0
3215793,112678,prior,6,6,16,3.0
1393810,112678,prior,7,3,17,4.0
1416128,112678,prior,11,0,15,11.0
1867170,112678,prior,15,3,15,3.0
2178456,112678,prior,19,0,14,4.0
1690652,112678,prior,22,3,17,3.0
622338,112678,prior,24,3,23,3.0
2467329,112678,prior,25,0,11,4.0
1747294,112678,prior,26,3,22,3.0
1927394,112678,prior,27,0,11,4.0
2626883,112678,prior,31,6,14,3.0
2960774,112678,prior,41,4,15,4.0
1302432,112678,prior,42,4,15,0.0
684643,112678,prior,50,2,15,1.0
1490571,112678,prior,62,6,11,3.0
65250,112678,prior,82,1,14,3.0
631134,112678,prior,87,4,17,7.0
957748,112679,prior,6,1,13,6.0
668896,112683,prior,1,5,17,
673236,112683,prior,2,5,17,28.0
385815,112683,prior,3,1,17,24.0
2215310,112683,prior,4,6,14,19.0
3228862,112683,prior,5,6,12,14.0
2264311,112683,prior,6,5,18,13.0
1736776,112683,prior,9,1,11,24.0
2348977,112689,prior,1,0,17,
495911,112689,prior,6,6,19,30.0
1571981,112691,prior,22,0,12,10.0
492470,112698,prior,1,5,14,
2830157,112710,prior,10,1,16,3.0
2555610,112721,prior,3,0,19,10.0
2892536,112736,prior,46,4,11,8.0
2244268,112736,prior,48,6,15,5.0
2289214,112738,prior,9,1,19,6.0
1321368,112747,prior,5,1,15,30.0
3236291,112747,prior,6,4,13,10.0
409070,112747,prior,7,4,19,30.0
3266150,112764,prior,77,2,21,4.0
2162062,112764,prior,95,6,18,3.0
2593452,112772,prior,8,0,20,30.0
1744732,112780,prior,6,0,19,28.0
2605607,112785,prior,1,2,16,
1065386,112786,prior,2,0,17,12.0
1531859,112786,prior,6,0,20,13.0
1921268,112805,prior,1,0,15,
1662275,112805,prior,2,6,16,13.0
3168058,112805,prior,3,1,13,9.0
52348,112805,prior,6,3,8,11.0
3290933,112805,prior,7,2,12,20.0
1580209,112805,prior,8,0,15,19.0
239788,112805,prior,9,0,11,21.0
2761681,112805,prior,10,0,15,30.0
1143800,112805,prior,12,2,21,14.0
1596035,112805,prior,13,0,9,12.0
1210743,112805,prior,14,2,12,30.0
1147872,112805,prior,15,0,13,30.0
2258619,112805,prior,16,0,16,21.0
2109942,112808,prior,1,3,8,
743102,112816,prior,4,3,17,6.0
2203012,112816,prior,6,1,19,10.0
3410654,112816,prior,33,4,13,15.0
2833728,112816,prior,34,1,16,4.0
1605170,112816,prior,44,2,16,1.0
720197,112822,prior,31,6,16,11.0
3255138,112822,prior,34,3,17,11.0
1915764,112823,prior,10,6,11,14.0
1748759,112823,prior,11,1,17,9.0
3398201,112823,prior,18,5,19,5.0
262511,112839,prior,2,6,15,4.0
2104301,112848,prior,1,1,16,
1104322,112864,prior,1,6,19,
22086,112864,prior,5,6,10,30.0
1316353,112891,prior,14,1,10,14.0
288679,112925,prior,1,5,11,
1049705,112934,prior,1,6,15,
1758512,112946,prior,1,3,17,
1556073,112946,prior,9,5,15,30.0
2823099,112961,prior,5,6,12,13.0
2659819,112968,prior,48,1,16,4.0
240984,112994,prior,41,1,12,0.0
2839225,112994,prior,42,1,12,0.0
893958,113001,prior,28,3,9,2.0
1271467,113008,prior,1,0,13,
879958,113008,prior,2,3,17,17.0
2382154,113008,prior,8,0,11,11.0
2586292,113008,prior,9,5,14,19.0
2051021,113008,prior,10,3,15,30.0
848064,113017,prior,20,1,19,9.0
3366883,113022,prior,28,4,12,6.0
144713,113033,prior,2,0,14,5.0
2083025,113034,prior,52,1,11,17.0
864077,113043,prior,2,6,11,18.0
1779813,113052,prior,5,0,15,9.0
1205431,113054,prior,10,0,20,30.0
2207112,113054,prior,15,1,9,11.0
3375601,113054,prior,16,3,20,2.0
1757023,113067,prior,2,3,17,13.0
1256612,113067,prior,4,3,15,6.0
1386118,113068,prior,5,4,14,17.0
2497584,113068,prior,6,6,20,30.0
1077297,113068,prior,7,1,11,30.0
247960,113071,prior,4,5,15,6.0
2742026,113072,prior,9,0,18,7.0
701433,113083,prior,3,6,16,24.0
1169459,113101,prior,7,0,11,6.0
598942,113105,prior,9,0,16,9.0
3204687,113121,prior,36,3,11,5.0
3321282,113121,prior,41,5,10,5.0
242846,113126,prior,1,2,17,
754805,113136,prior,4,5,22,5.0
1982798,113138,prior,5,3,18,5.0
1930512,113138,prior,34,6,17,5.0
493047,113144,prior,34,6,14,4.0
556235,113167,prior,1,2,9,
2901731,113167,prior,35,1,9,27.0
1722662,113167,prior,37,2,8,4.0
2329997,113175,prior,34,1,9,6.0
1253941,113180,prior,5,6,12,30.0
1737005,113187,prior,7,6,11,6.0
2335707,113212,prior,3,4,14,29.0
1932160,113212,prior,4,0,18,17.0
754549,113212,prior,5,3,13,3.0
2307070,113212,prior,6,1,11,5.0
3227327,113220,prior,5,1,7,8.0
2814696,113233,prior,2,1,11,30.0
1602008,113233,prior,4,4,17,14.0
2451999,113236,prior,42,2,13,4.0
734485,113238,prior,8,3,18,5.0
3383594,113238,prior,13,1,10,30.0
2956546,113241,prior,1,5,10,
262968,113241,prior,21,6,14,12.0
182056,113241,prior,39,6,12,7.0
374028,113241,prior,42,3,11,30.0
2065805,113251,prior,3,1,11,12.0
2833954,113251,prior,5,6,6,6.0
3003616,113251,prior,6,6,7,7.0
2380144,113251,prior,7,6,8,7.0
2161343,113251,prior,8,6,6,7.0
2699901,113251,prior,9,5,18,6.0
2325090,113251,prior,10,6,20,30.0
3382441,113264,prior,5,6,20,2.0
3192052,113277,prior,1,4,15,
2364833,113277,prior,14,6,11,22.0
1111722,113277,prior,37,3,13,2.0
2119710,113277,prior,40,5,15,2.0
3134447,113277,prior,42,6,15,7.0
241234,113277,prior,43,2,16,3.0
3258823,113290,prior,15,4,10,7.0
666411,113295,prior,28,5,7,8.0
294050,113306,prior,1,2,19,
3136677,113307,prior,8,5,17,5.0
409365,113307,prior,11,2,17,4.0
473559,113307,prior,13,6,18,2.0
1083155,113307,prior,19,0,20,10.0
1632191,113307,prior,24,5,23,8.0
761853,113307,prior,34,3,16,23.0
849937,113307,prior,35,6,8,10.0
3350111,113307,prior,36,5,11,20.0
2613164,113307,prior,37,3,15,30.0
430810,113307,prior,38,4,11,8.0
3053239,113307,prior,39,1,16,11.0
2388850,113308,prior,21,4,21,30.0
376084,113312,prior,2,2,2,25.0
1370240,113312,prior,3,1,15,30.0
60654,113312,prior,6,1,8,30.0
900328,113312,prior,7,2,7,15.0
697412,113312,prior,8,0,8,30.0
3243795,113312,prior,10,3,8,11.0
96909,113319,prior,9,3,10,16.0
49281,113319,prior,21,3,11,12.0
2829775,113321,prior,1,2,14,
3101055,113321,prior,4,5,10,14.0
1984492,113321,prior,8,0,15,17.0
213632,113323,prior,5,6,17,12.0
1530587,113333,prior,10,4,13,10.0
2748982,113340,prior,17,1,12,9.0
2724941,113345,prior,1,0,20,
733167,113345,prior,2,2,13,30.0
1829104,113346,prior,33,2,14,3.0
1247236,113350,prior,6,0,15,5.0
1164425,113352,prior,11,2,9,5.0
895656,113352,prior,12,2,12,14.0
1423834,113352,prior,13,3,14,8.0
49780,113352,prior,16,3,10,12.0
2226691,113358,prior,2,1,18,6.0
2205022,113358,prior,4,1,10,8.0
2807471,113365,prior,6,1,22,30.0
96403,113365,prior,8,4,20,30.0
742747,113376,prior,3,5,15,30.0
312115,113376,prior,4,6,22,1.0
3405827,113384,prior,20,2,7,2.0
863467,113384,prior,41,6,23,23.0
2822686,113384,prior,42,1,12,2.0
2027280,113386,prior,11,3,10,2.0
449139,113386,prior,29,2,21,12.0
1271349,113386,prior,31,2,16,2.0
2924431,113411,prior,5,1,12,30.0
3098650,113412,prior,7,2,12,5.0
1738263,113412,prior,10,4,12,26.0
681511,113412,prior,12,3,14,18.0
919022,113420,prior,3,6,19,25.0
2659427,113420,prior,6,1,16,4.0
2831934,113420,prior,7,6,12,26.0
455032,113420,prior,28,4,18,2.0
489683,113429,prior,2,3,20,4.0
2074677,113429,prior,14,4,14,2.0
56811,113429,prior,17,4,15,28.0
638642,113431,prior,10,3,10,14.0
2126252,113433,prior,8,5,21,7.0
483881,113433,prior,11,5,17,14.0
2923384,113433,prior,14,5,10,5.0
2024562,113433,prior,15,4,21,6.0
1729021,113433,prior,62,4,14,4.0
2832935,113433,prior,64,6,21,6.0
620852,113437,prior,1,5,7,
2482913,113437,prior,2,6,13,30.0
2620794,113437,prior,5,0,11,8.0
1576031,113437,prior,8,6,20,21.0
3392337,113437,prior,10,6,7,6.0
1868107,113437,prior,17,2,6,9.0
899069,113442,prior,2,4,9,12.0
3126391,113442,prior,6,2,11,10.0
2506409,113442,prior,11,2,16,18.0
614513,113470,prior,1,3,10,
437155,113470,prior,2,1,14,19.0
3141055,113470,prior,7,6,20,8.0
1286026,113471,prior,1,1,14,
2377091,113484,prior,1,2,9,
2716544,113484,prior,2,4,10,16.0
1211076,113494,prior,13,3,19,6.0
1390717,113494,prior,15,3,19,2.0
3093905,113494,prior,40,2,15,14.0
717634,113494,prior,49,3,12,12.0
845687,113503,prior,6,1,7,2.0
2090147,113519,prior,2,1,18,7.0
2106237,113519,prior,10,2,14,30.0
1030468,113519,prior,11,6,10,30.0
2824203,113519,prior,12,0,13,15.0
2781144,113519,prior,13,0,18,7.0
2977899,113544,prior,1,0,13,
3034393,113544,prior,2,6,13,30.0
1989202,113544,prior,4,6,16,7.0
221699,113544,prior,5,6,12,7.0
2985119,113544,prior,6,6,14,7.0
78027,113544,prior,7,6,11,7.0
1938095,113544,prior,8,5,4,13.0
834452,113544,prior,9,0,13,9.0
1995362,113544,prior,10,0,10,7.0
395140,113544,prior,11,1,14,15.0
1065179,113544,prior,12,6,10,19.0
3298367,113544,prior,14,6,12,16.0
3140563,113544,prior,15,0,12,30.0
473111,113547,prior,2,3,18,19.0
2622152,113547,prior,4,2,17,6.0
2879582,113552,prior,6,2,8,4.0
3378118,113552,prior,11,1,16,4.0
2736049,113552,prior,18,2,9,6.0
2793542,113552,prior,32,5,9,7.0
294691,113552,prior,33,4,15,6.0
404575,113552,prior,51,5,8,4.0
1969970,113556,prior,3,0,19,3.0
740616,113556,prior,6,1,20,13.0
3358468,113556,prior,7,6,18,5.0
1940157,113556,prior,8,4,22,26.0
3067485,113556,prior,9,0,21,3.0
2708627,113556,prior,11,6,17,11.0
546247,113556,prior,12,2,16,3.0
474917,113556,prior,13,0,20,5.0
1262924,113556,prior,14,3,20,3.0
1625355,113556,prior,15,0,20,4.0
2163167,113556,prior,16,4,20,4.0
2275454,113556,prior,17,6,10,9.0
2183013,113556,prior,18,6,10,0.0
2176752,113556,prior,20,6,19,4.0
3181914,113556,prior,21,6,21,7.0
1909648,113556,prior,22,4,13,5.0
1634075,113556,prior,23,5,17,1.0
605476,113556,prior,24,4,6,6.0
2501453,113556,prior,26,5,23,5.0
3174894,113556,prior,27,5,23,0.0
1875825,113556,prior,28,3,18,5.0
2122074,113556,prior,29,0,11,4.0
2322460,113556,prior,30,0,12,0.0
1340940,113556,prior,31,0,14,7.0
758795,113563,prior,5,3,14,8.0
2652499,113571,prior,9,4,15,6.0
350692,113571,prior,11,4,10,8.0
1686723,113571,prior,14,5,11,11.0
417932,113571,prior,15,1,10,10.0
1473523,113582,prior,9,0,15,13.0
2349048,113592,prior,23,1,9,8.0
1273960,113592,prior,37,5,11,5.0
2937799,113592,prior,41,5,16,7.0
1493703,113592,prior,42,5,13,7.0
2655896,113592,prior,47,5,16,7.0
1055525,113592,prior,48,5,14,7.0
20327,113602,prior,4,0,15,30.0
1048417,113616,prior,16,2,14,4.0
713158,113616,prior,18,0,12,3.0
895591,113616,prior,21,6,11,5.0
1936285,113616,prior,22,3,11,4.0
973033,113616,prior,24,0,12,7.0
788988,113616,prior,29,3,13,10.0
3320079,113616,prior,31,4,19,5.0
3239874,113616,prior,33,1,11,7.0
2423819,113616,prior,51,6,16,5.0
3222964,113616,prior,66,1,16,2.0
1117847,113638,prior,30,5,15,8.0
1770345,113671,prior,4,1,11,3.0
2754353,113671,prior,5,0,14,6.0
1565065,113674,prior,2,5,8,30.0
294464,113679,prior,62,1,22,2.0
1712326,113682,prior,1,1,8,
439192,113682,prior,3,1,9,30.0
2801191,113684,prior,10,5,18,26.0
1906375,113684,prior,11,5,12,14.0
2842746,113684,prior,12,0,15,9.0
2446584,113705,prior,1,1,18,
2370733,113712,prior,1,1,19,
1065939,113712,prior,4,0,18,30.0
2395297,113729,prior,5,0,17,30.0
2648126,113730,prior,1,3,15,
1210962,113732,prior,2,3,11,19.0
1967052,113735,prior,9,1,19,1.0
1951792,113736,prior,8,5,18,2.0
1814414,113736,prior,14,1,8,13.0
2932521,113740,prior,1,5,10,
366683,113749,prior,16,1,17,9.0
3110270,113749,prior,18,0,10,11.0
2945606,113749,prior,19,3,10,17.0
1875837,113749,prior,23,2,15,25.0
541935,113764,prior,2,3,15,9.0
3144911,113764,prior,6,6,9,11.0
1948257,113764,prior,7,6,10,30.0
2996146,113766,prior,5,5,11,8.0
888053,113776,prior,2,0,13,19.0
539749,113798,prior,16,3,13,7.0
3127585,113811,prior,7,1,16,9.0
2591288,113820,prior,3,6,16,5.0
1900268,113820,prior,8,0,11,10.0
2096653,113836,prior,6,2,8,16.0
1108547,113836,prior,12,1,8,3.0
397147,113836,prior,15,6,18,6.0
896100,113836,prior,19,1,11,8.0
64361,113839,prior,2,4,14,12.0
1077791,113839,prior,6,6,9,30.0
165594,113839,prior,7,6,14,7.0
3210189,113839,prior,8,0,10,15.0
1701463,113839,prior,10,1,14,2.0
2399040,113839,prior,12,6,12,30.0
1592870,113839,prior,13,6,11,30.0
1414218,113839,prior,14,0,15,8.0
3025466,113852,prior,2,5,14,6.0
89493,113852,prior,5,5,17,21.0
991097,113852,prior,8,3,21,12.0
1117041,113852,prior,9,5,21,9.0
2284072,113852,prior,10,1,8,3.0
1313520,113855,prior,1,1,9,
990874,113855,prior,7,0,14,7.0
1248587,113855,prior,9,0,12,29.0
38227,113855,prior,11,6,10,30.0
2617198,113855,prior,12,5,23,6.0
1994747,113855,prior,13,6,13,15.0
3405948,113855,prior,15,6,19,13.0
2513531,113855,prior,16,0,18,15.0
828102,113855,prior,20,0,9,30.0
2130848,113855,prior,21,0,12,14.0
2655129,113855,prior,22,0,14,14.0
1633305,113855,prior,23,0,17,28.0
1325374,113855,prior,24,0,17,7.0
2332747,113870,prior,10,1,17,3.0
1068480,113872,prior,28,6,21,6.0
1192268,113872,prior,30,0,20,7.0
2913615,113872,prior,57,1,15,15.0
2736145,113872,prior,58,0,19,6.0
1269185,113874,prior,1,4,19,
1063805,113875,prior,5,5,11,24.0
2635323,113877,prior,8,6,20,7.0
313634,113884,prior,3,6,15,13.0
2998430,113884,prior,4,1,11,9.0
1692412,113884,prior,25,6,16,13.0
323258,113887,prior,12,5,13,16.0
181037,113904,prior,3,1,13,14.0
2900822,113909,prior,3,0,7,4.0
2703896,113909,prior,4,0,15,14.0
2646174,113909,prior,17,3,8,9.0
1041872,113915,prior,7,1,10,4.0
2442421,113915,prior,11,1,9,6.0
2394865,113918,prior,2,4,8,7.0
526905,113928,prior,16,4,21,8.0
3000150,113937,prior,84,3,12,3.0
2052774,113940,prior,5,2,14,9.0
2664259,113940,prior,6,5,10,3.0
380875,113940,prior,7,6,17,8.0
1922646,113940,prior,27,1,9,4.0
371115,113940,prior,33,4,10,9.0
719568,113942,prior,17,6,10,30.0
1090423,113947,prior,12,6,15,10.0
3188374,113947,prior,13,1,19,9.0
2283616,113965,prior,2,5,9,2.0
167666,113965,prior,27,5,13,12.0
1888345,113975,prior,1,1,10,
554468,113975,prior,2,1,9,30.0
322403,113975,prior,3,1,15,30.0
3232650,113986,prior,10,6,15,30.0
2464124,113986,prior,11,5,17,27.0
2841149,113989,prior,1,5,18,
269223,113996,prior,22,0,14,3.0
1064973,114009,prior,28,1,17,6.0
2882028,114009,prior,30,4,17,11.0
3275521,114010,prior,7,1,14,12.0
931327,114023,prior,4,0,15,30.0
1760059,114023,prior,5,0,16,7.0
1705139,114030,prior,4,6,15,30.0
1648704,114036,prior,2,3,20,2.0
1002808,114039,prior,1,2,19,
2354959,114051,prior,1,4,17,
2994741,114051,prior,2,6,15,9.0
2398010,114051,prior,3,4,16,5.0
35711,114058,prior,2,1,16,5.0
1584989,114058,prior,3,2,15,30.0
946317,114071,prior,62,3,0,3.0
665448,114072,prior,3,2,23,7.0
2144815,114072,prior,4,6,17,18.0
1779889,114080,prior,1,1,2,
1980412,114080,prior,2,0,13,20.0
1625056,114080,prior,3,1,16,15.0
1787794,114080,prior,4,6,19,26.0
1296369,114080,prior,6,0,14,12.0
1223413,114086,prior,5,0,13,15.0
3261284,114090,prior,5,5,14,6.0
1359987,114091,prior,8,2,18,21.0
1040861,114092,prior,1,0,13,
3260445,114092,prior,2,2,21,9.0
756228,114092,prior,3,1,22,6.0
1556160,114092,prior,4,0,20,13.0
1868575,114092,prior,6,0,0,20.0
1760589,114092,prior,8,0,14,19.0
835088,114092,prior,10,2,17,9.0
2005707,114092,prior,11,1,16,6.0
2714874,114092,prior,17,0,15,14.0
1693255,114092,prior,18,0,9,7.0
1417272,114111,prior,4,5,21,6.0
1330552,114111,prior,6,6,16,10.0
712459,114111,prior,14,0,8,8.0
2157332,114111,prior,15,0,10,14.0
2631711,114116,prior,4,2,16,1.0
218175,114116,prior,7,1,12,8.0
1001373,114116,prior,14,1,12,11.0
1938497,114116,prior,15,4,20,3.0
678822,114116,prior,18,4,11,2.0
180435,114116,prior,19,0,18,17.0
3098036,114116,prior,28,2,16,6.0
293799,114116,prior,30,5,8,22.0
2786099,114117,prior,7,0,6,21.0
2199607,114117,prior,9,6,13,27.0
701764,114125,prior,2,4,14,30.0
3403055,114125,prior,3,0,16,30.0
3201235,114134,prior,4,5,21,7.0
2266774,114134,prior,5,5,21,7.0
3270241,114134,prior,7,3,8,3.0
1134676,114134,prior,9,2,9,3.0
1959387,114134,prior,11,4,15,5.0
762001,114134,prior,13,1,0,5.0
1682001,114134,prior,16,1,10,9.0
2962079,114134,prior,20,5,10,7.0
409610,114134,prior,21,5,17,14.0
3143416,114134,prior,27,5,17,4.0
2372678,114134,prior,30,0,10,9.0
1013427,114134,prior,32,2,10,6.0
925582,114134,prior,35,0,13,9.0
1145543,114146,prior,2,0,9,20.0
961799,114146,prior,4,4,8,25.0
3089398,114153,prior,2,1,15,15.0
3252918,114153,prior,3,2,12,30.0
2590958,114161,prior,3,6,14,3.0
1632586,114168,prior,3,0,14,30.0
570020,114180,prior,7,5,14,6.0
2410878,114182,prior,59,0,10,3.0
850703,114186,prior,4,1,21,9.0
1755695,114192,prior,7,2,17,6.0
1632936,114206,prior,1,6,12,
3385276,114215,prior,9,1,11,30.0
1091629,114254,prior,3,0,12,30.0
237386,114258,prior,5,1,18,8.0
2157287,114258,prior,6,2,15,30.0
1025240,114258,prior,7,1,14,6.0
838415,114258,prior,8,2,17,8.0
3274290,114258,prior,9,1,18,6.0
1028241,114258,prior,10,4,15,10.0
2975448,114258,prior,11,3,17,20.0
643539,114258,prior,12,6,21,10.0
1767711,114258,prior,14,1,17,22.0
1225416,114259,prior,6,0,8,10.0
958950,114260,prior,5,0,16,7.0
589235,114260,prior,14,0,17,10.0
2002918,114260,prior,15,2,12,9.0
3154172,114260,prior,16,6,13,11.0
1453855,114260,prior,18,1,11,4.0
226067,114260,prior,19,0,16,6.0
1616573,114260,prior,20,0,11,7.0
1292755,114260,prior,23,6,16,8.0
1398503,114260,prior,24,6,22,7.0
2804123,114260,prior,25,6,17,7.0
1900461,114260,prior,27,0,13,2.0
3059382,114260,prior,28,0,12,7.0
981326,114260,prior,29,6,10,6.0
275418,114260,prior,30,3,14,11.0
2559829,114265,prior,10,0,11,21.0
2620041,114265,prior,11,1,11,8.0
2287909,114265,prior,13,0,15,21.0
606196,114265,prior,14,0,14,14.0
837953,114265,prior,15,0,13,14.0
2752662,114265,prior,16,0,13,21.0
3333318,114265,prior,17,0,11,7.0
1977465,114265,prior,18,0,13,30.0
3239819,114265,prior,20,1,18,15.0
1598908,114265,prior,21,1,15,14.0
1522436,114265,prior,23,0,13,14.0
115556,114265,prior,24,0,15,7.0
1274531,114269,prior,6,1,11,30.0
3036655,114269,prior,7,1,12,0.0
1937286,114269,prior,11,1,18,30.0
2620677,114270,prior,2,6,12,28.0
1405961,114270,prior,11,1,10,16.0
261580,114279,prior,1,6,15,
2131390,114283,prior,6,6,17,10.0
769119,114285,prior,3,4,22,30.0
1256339,114289,prior,1,2,12,
3410706,114291,prior,1,3,19,
3015756,114302,prior,1,1,11,
1312797,114327,prior,6,1,19,30.0
517015,114334,prior,13,0,17,6.0
2696132,114335,prior,1,5,15,
1089043,114348,prior,2,4,9,2.0
2362126,114349,prior,19,5,10,4.0
1718042,114368,prior,27,0,11,14.0
2831557,114375,prior,38,1,14,8.0
1330229,114377,prior,16,2,11,6.0
1920567,114377,prior,18,5,17,5.0
341689,114377,prior,20,0,10,5.0
1194938,114377,prior,22,3,22,5.0
1536782,114377,prior,23,6,18,3.0
2518754,114377,prior,24,0,17,8.0
566678,114377,prior,25,5,14,5.0
3118005,114377,prior,27,3,13,7.0
2739949,114377,prior,29,2,21,1.0
2172041,114377,prior,30,3,7,8.0
3113538,114377,prior,33,3,0,4.0
2845535,114377,prior,34,6,13,10.0
1950424,114397,prior,7,0,13,21.0
1332973,114398,prior,8,0,15,11.0
2050207,114411,prior,17,4,12,5.0
1448256,114411,prior,18,2,15,5.0
1756645,114452,prior,3,4,17,7.0
2930332,114452,prior,4,4,12,7.0
3371869,114454,prior,7,4,10,15.0
2231212,114454,prior,9,2,13,5.0
2664902,114456,prior,3,1,12,5.0
176864,114462,prior,1,2,11,
1783292,114462,prior,2,2,14,14.0
1622087,114462,prior,3,2,10,14.0
2756549,114466,prior,17,6,15,2.0
2236752,114466,prior,23,6,16,6.0
72450,114466,prior,34,6,12,11.0
505544,114486,prior,9,3,11,2.0
2846973,114486,prior,16,1,9,7.0
2879406,114489,prior,1,5,20,
2547870,114489,prior,6,5,16,5.0
3317181,114492,prior,3,2,15,30.0
870432,114503,prior,5,4,10,30.0
2293758,114505,prior,15,6,5,3.0
2656865,114505,prior,16,4,6,5.0
2244041,114514,prior,2,1,16,30.0
1728309,114522,prior,10,2,17,26.0
345014,114522,prior,11,1,15,13.0
268905,114539,prior,7,3,13,17.0
566360,114539,prior,10,6,21,8.0
398165,114539,prior,11,0,18,8.0
2033897,114547,prior,17,3,13,3.0
2726500,114566,prior,7,0,9,14.0
1235393,114566,prior,12,2,14,1.0
1756442,114566,prior,18,2,19,21.0
2266400,114570,prior,7,5,12,7.0
767369,114570,prior,12,1,17,6.0
2203589,114570,prior,14,1,14,10.0
3285846,114570,prior,16,5,17,18.0
855442,114570,prior,19,5,17,7.0
2224104,114570,prior,20,2,11,4.0
3087818,114570,prior,25,5,18,8.0
2219023,114570,prior,27,6,14,13.0
393950,114570,prior,28,2,11,3.0
860312,114570,prior,30,2,17,7.0
